ride ID,rider name,driver ID,promotion used?,wait time,ride duration,ride cost,revenue earned
2865.0,Julie Williams,1236.0,yes,15.0,6.0,5.74,1.1480000000000001
5894.0,Laura Nelson,355.0,yes,12.0,26.0,38.7,7.74
2927.0,Kristina Sanchez,1131.0,yes,5.0,18.0,20.32,4.064
4325.0,Sarah Martin,4761.0,yes,20.0,8.0,11.39,2.278
2532.0,Robert Smith,1501.0,yes,7.0,9.0,11.73,2.346
1462.0,Mr. John Harrington Jr.,3452.0,yes,19.0,25.0,15.47,3.0940000000000003
2307.0,Adam Nelson,341.0,yes,7.0,15.0,20.57,4.114
9681.0,Rebecca Grimes,3960.0,yes,15.0,17.0,17.48,3.496
3544.0,Curtis Rice,768.0,yes,11.0,26.0,33.86,6.772
168.0,Lisa Jones,3113.0,yes,13.0,5.0,7.33,1.466
8357.0,Bridget Hobbs,1723.0,yes,9.0,21.0,27.19,5.438000000000001
3626.0,Michael Wheeler,4408.0,yes,7.0,5.0,5.59,1.1179999999999999
7479.0,Barry Henderson,3420.0,yes,19.0,11.0,14.37,2.8739999999999997
798.0,Justin Stafford,3401.0,yes,15.0,19.0,14.73,2.946
2646.0,Randy Chavez,2879.0,yes,18.0,6.0,4.97,0.994
9498.0,Allison Case,4387.0,yes,17.0,6.0,7.18,1.436
5614.0,Benjamin Moore,3353.0,yes,5.0,26.0,15.59,3.118
2627.0,David Lawson,1075.0,yes,13.0,16.0,23.62,4.724
2203.0,Lori Moore,3192.0,yes,8.0,22.0,25.88,5.176
7056.0,Stephen Hubbard,10.0,yes,6.0,19.0,12.24,2.448
5627.0,Mary Pham,1239.0,yes,23.0,29.0,26.75,5.35
9114.0,Jessica Pitts,1497.0,yes,18.0,11.0,13.67,2.734
4635.0,Randy Sanders,1315.0,yes,22.0,29.0,37.43,7.486
8996.0,Michael Curry,2948.0,yes,15.0,13.0,17.45,3.4899999999999998
7776.0,Kathy Knapp,165.0,yes,8.0,13.0,19.12,3.8240000000000003
9437.0,Louis Jensen,445.0,yes,24.0,13.0,18.49,3.6979999999999995
8344.0,Jonathan Williams,3830.0,yes,15.0,11.0,15.7,3.1399999999999997
2929.0,Danny Dominguez,4419.0,yes,11.0,27.0,24.22,4.843999999999999
3499.0,Robert Ellis,947.0,yes,19.0,27.0,35.33,7.066
5585.0,Haley Meyer,1658.0,yes,18.0,18.0,16.09,3.218
7796.0,Edwin Moore,2980.0,yes,5.0,23.0,32.52,6.5040000000000004
2317.0,Dawn Woodward,3048.0,yes,22.0,18.0,22.84,4.568
7443.0,David Christensen,2886.0,yes,19.0,7.0,4.14,0.828
7472.0,Donald Rasmussen,4961.0,yes,24.0,22.0,16.72,3.344
9768.0,Catherine Moore,4483.0,yes,7.0,16.0,6.38,1.276
4853.0,Brittney Tyler,2415.0,yes,19.0,7.0,8.91,1.782
4065.0,Lauren Douglas,890.0,yes,20.0,20.0,12.61,2.522
7103.0,Amanda Potter,429.0,yes,14.0,14.0,16.82,3.364
2010.0,Jose Morris,3322.0,yes,19.0,19.0,23.08,4.616
6223.0,Mike Morton,1061.0,yes,8.0,13.0,10.18,2.036
383.0,David Ramirez,246.0,yes,11.0,15.0,7.09,1.418
1918.0,Amy King,1244.0,yes,14.0,10.0,8.63,1.7260000000000002
2377.0,Rachel White,621.0,yes,22.0,11.0,14.13,2.826
4229.0,Carolyn Garcia,1858.0,yes,8.0,12.0,14.35,2.87
9870.0,Stanley Dougherty,3876.0,yes,7.0,26.0,17.73,3.5460000000000003
1646.0,Lonnie Ward,1961.0,yes,19.0,17.0,11.36,2.272
2928.0,Victoria Ward,1674.0,yes,14.0,19.0,19.77,3.9539999999999997
1625.0,Tara Kent,3690.0,yes,23.0,25.0,32.46,6.492
7806.0,Joy Powell,1807.0,yes,21.0,17.0,24.24,4.848
3348.0,Emily Vasquez,1176.0,yes,24.0,26.0,25.94,5.188000000000001
7695.0,Kenneth Singh,2379.0,yes,15.0,7.0,9.89,1.9780000000000002
2826.0,Beth Anderson,3309.0,yes,6.0,20.0,26.59,5.318
6794.0,Mrs. Amanda Perez MD,1114.0,yes,18.0,23.0,21.34,4.268
6600.0,Jimmy Cook,1014.0,yes,10.0,30.0,33.21,6.642
3856.0,Carlos Garza,84.0,yes,11.0,13.0,13.58,2.716
5035.0,Dustin Erickson,1749.0,yes,5.0,26.0,37.95,7.590000000000001
2911.0,Beth Callahan,2538.0,yes,15.0,11.0,15.03,3.006
8747.0,Miranda Mccoy,1158.0,yes,24.0,28.0,35.49,7.098000000000001
4155.0,Joseph Stewart,4787.0,yes,18.0,28.0,30.56,6.112
7288.0,Julie Morales,2655.0,yes,15.0,8.0,10.79,2.158
2349.0,Melissa Keller,3162.0,yes,23.0,6.0,8.77,1.754
6102.0,Emily Price,487.0,yes,8.0,23.0,20.39,4.078
6223.0,Katrina Tran,501.0,yes,12.0,7.0,10.32,2.064
2213.0,Elizabeth Campbell,4635.0,yes,7.0,9.0,11.81,2.362
7277.0,Jocelyn Brooks,650.0,yes,6.0,15.0,17.48,3.496
1685.0,Chelsea Collins,4232.0,yes,8.0,18.0,15.76,3.152
4596.0,Kelsey Anderson,1113.0,yes,15.0,26.0,21.81,4.362
1623.0,Susan Franklin,425.0,yes,9.0,17.0,9.14,1.828
8859.0,David Wolf,4254.0,yes,11.0,12.0,17.42,3.4840000000000004
8630.0,Cody Gomez,3396.0,yes,23.0,25.0,33.54,6.708
2160.0,Evelyn Welch,4661.0,yes,21.0,26.0,38.93,7.786
7543.0,Timothy Bennett,4431.0,yes,12.0,22.0,26.34,5.268
8014.0,Andrew Martin,1984.0,yes,24.0,25.0,35.36,7.072
1142.0,Stacey Green,3135.0,yes,15.0,27.0,17.7,3.54
1172.0,Robert Brooks,3212.0,yes,19.0,24.0,25.32,5.064
6347.0,Nancy Clark,4201.0,yes,17.0,23.0,30.52,6.104
810.0,Ivan Evans,94.0,yes,13.0,25.0,9.16,1.832
2622.0,Teresa Kennedy,2946.0,yes,7.0,12.0,13.91,2.782
4061.0,Michelle Kelly,1733.0,yes,16.0,5.0,3.4,0.6799999999999999
5838.0,Debra Buchanan,1016.0,yes,11.0,27.0,31.56,6.311999999999999
6892.0,Julia Hale,1910.0,yes,6.0,25.0,19.16,3.832
7845.0,Lisa West,2332.0,yes,16.0,30.0,41.91,8.382
717.0,James Brown,677.0,yes,24.0,11.0,9.43,1.886
5732.0,Cynthia Wallace,2187.0,yes,22.0,22.0,30.66,6.132
4549.0,Carol Brown MD,1890.0,yes,16.0,15.0,9.04,1.8079999999999998
3484.0,Rhonda Montoya,4732.0,yes,15.0,23.0,34.02,6.804
4020.0,Seth Hutchinson,2727.0,yes,11.0,13.0,19.18,3.836
440.0,Joshua Phillips,821.0,yes,12.0,18.0,10.46,2.092
8838.0,Kimberly Campbell,2677.0,yes,6.0,27.0,31.14,6.228
5651.0,Suzanne Mcpherson,319.0,yes,18.0,25.0,34.37,6.874
2007.0,Jonathan Foster,2172.0,yes,23.0,14.0,20.35,4.07
3767.0,Paula Anderson,4256.0,yes,14.0,25.0,31.98,6.396
4508.0,Richard Garcia,884.0,yes,9.0,9.0,2.77,0.554
5241.0,Ruth Holland,4069.0,yes,24.0,23.0,29.11,5.822
5489.0,Donald Guzman,1965.0,yes,23.0,15.0,15.13,3.0260000000000002
1274.0,Ashley Howard,3199.0,yes,7.0,16.0,18.76,3.7520000000000002
2170.0,Jessica Herrera,2504.0,yes,17.0,25.0,36.84,7.368
383.0,Ms. Amy Garcia MD,1957.0,yes,19.0,29.0,12.61,2.522
127.0,Carla Moore,535.0,yes,11.0,30.0,23.84,4.768
3665.0,Lisa Lewis,791.0,yes,6.0,27.0,37.4,7.4799999999999995
9585.0,Caleb Owens,446.0,yes,23.0,18.0,26.55,5.3100000000000005
2156.0,Mary Foster,4327.0,yes,22.0,30.0,31.6,6.32
3252.0,Jennifer Blevins,4173.0,yes,19.0,10.0,0.84,0.16799999999999998
7630.0,Derek Charles,3265.0,yes,5.0,23.0,31.64,6.328
9805.0,Lauren Lee,3293.0,yes,5.0,27.0,38.15,7.63
2704.0,Cynthia Smith,3630.0,yes,19.0,12.0,14.85,2.9699999999999998
5739.0,Cheyenne Fischer,2506.0,yes,11.0,15.0,11.07,2.214
5322.0,Susan White,1153.0,yes,11.0,21.0,23.53,4.706
1525.0,Madison Dickerson,3079.0,yes,7.0,5.0,5.41,1.082
6690.0,Bobby Rodriguez,696.0,yes,7.0,27.0,34.93,6.986
6689.0,Lisa Sloan,4229.0,yes,15.0,9.0,7.48,1.496
6530.0,Connor Graves,1146.0,yes,15.0,27.0,33.9,6.779999999999999
3124.0,Joshua Ruiz,2323.0,yes,14.0,20.0,6.67,1.334
8549.0,Nathan Wagner,4499.0,yes,21.0,18.0,13.95,2.79
1799.0,Adrian Russell,1110.0,yes,10.0,30.0,17.92,3.5840000000000005
7760.0,Louis Diaz,4908.0,yes,20.0,25.0,23.12,4.6240000000000006
8209.0,Ashley Jones,4052.0,yes,19.0,11.0,14.35,2.87
5120.0,Amanda Campbell,2650.0,yes,14.0,13.0,10.96,2.192
6313.0,Pamela Carroll,4417.0,yes,24.0,18.0,14.98,2.996
4173.0,Ashley Cunningham,934.0,yes,10.0,30.0,37.1,7.42
276.0,Bruce Manning,62.0,yes,17.0,17.0,23.56,4.712
7077.0,Monica Odonnell,4330.0,yes,6.0,23.0,32.04,6.4079999999999995
369.0,Stephanie Lucas,1643.0,yes,16.0,9.0,9.37,1.8739999999999999
1407.0,Katrina Kelly,1732.0,yes,24.0,6.0,7.67,1.534
4478.0,Paul Knapp,63.0,yes,19.0,27.0,19.45,3.8899999999999997
8191.0,Emma Cruz,4907.0,yes,7.0,23.0,7.94,1.588
1409.0,Alyssa Smith,1830.0,yes,9.0,27.0,29.97,5.994
9472.0,Kevin Mclean,1248.0,yes,23.0,16.0,12.38,2.476
9916.0,Chad Garcia,1513.0,yes,6.0,17.0,24.63,4.926
9652.0,Christopher Orozco,2519.0,yes,5.0,26.0,36.88,7.376
3515.0,Matthew Davis,1758.0,yes,16.0,10.0,7.33,1.466
7576.0,Emma Turner,1335.0,yes,24.0,27.0,14.66,2.932
2481.0,Logan Austin,1972.0,yes,9.0,7.0,1.84,0.368
4592.0,Harry Stein,2943.0,yes,15.0,30.0,26.32,5.264
3672.0,William Martinez,3295.0,yes,21.0,13.0,12.28,2.456
2609.0,Stephanie Sanchez,121.0,yes,21.0,7.0,3.55,0.71
8301.0,Donna Dickerson,394.0,yes,24.0,26.0,13.82,2.7640000000000002
6403.0,Melinda Chase,2505.0,yes,13.0,6.0,4.97,0.994
9490.0,Catherine Owen,4533.0,yes,21.0,26.0,35.82,7.164
1712.0,Thomas Johnson,3275.0,yes,21.0,26.0,37.13,7.426
3326.0,Sandra Gordon,2825.0,yes,11.0,23.0,23.82,4.764
2755.0,Spencer Robinson,2178.0,yes,8.0,14.0,11.97,2.394
3364.0,Sabrina Romero,4780.0,yes,22.0,12.0,16.28,3.2560000000000002
4826.0,Daniel Murray,4846.0,yes,15.0,22.0,25.38,5.076
7999.0,Ashley Mayer,4568.0,yes,12.0,14.0,20.33,4.066
8325.0,Mr. Johnny Nelson,4963.0,yes,5.0,26.0,34.65,6.93
9497.0,Christopher Sampson,3375.0,yes,16.0,19.0,19.6,3.9200000000000004
4019.0,Patricia Patrick,3725.0,yes,15.0,15.0,15.1,3.02
1579.0,Allison Gray,4787.0,yes,7.0,27.0,14.18,2.836
5797.0,Patricia Lam,2862.0,yes,13.0,21.0,10.02,2.004
5036.0,Gabriel Duran,1700.0,yes,20.0,21.0,10.75,2.15
2161.0,Nicole Norton MD,2630.0,yes,7.0,28.0,19.46,3.8920000000000003
7730.0,Laurie Meyer,4922.0,yes,9.0,10.0,6.92,1.384
4077.0,Kevin Chen,3289.0,yes,18.0,14.0,20.23,4.046
1190.0,Brandon Bender,1905.0,yes,6.0,30.0,37.95,7.590000000000001
801.0,Gerald Hickman,2903.0,yes,24.0,14.0,16.61,3.322
6541.0,Mark Nash,2834.0,yes,23.0,10.0,11.85,2.37
8286.0,Heather Lara,3107.0,yes,16.0,5.0,3.95,0.79
4.0,Nicholas Welch,3390.0,yes,11.0,14.0,13.96,2.7920000000000003
8920.0,Richard Barker MD,364.0,yes,20.0,19.0,22.16,4.432
8599.0,Paul Flynn,3032.0,yes,12.0,26.0,38.65,7.7299999999999995
2034.0,Brandon Beasley,3091.0,yes,19.0,17.0,7.58,1.516
1664.0,George Ortiz,4520.0,yes,19.0,29.0,32.99,6.598000000000001
3211.0,Michael Oneal,3397.0,yes,5.0,9.0,4.24,0.8480000000000001
2537.0,Melinda Dawson,3491.0,yes,16.0,23.0,25.98,5.196
489.0,Jared Lucero,1470.0,yes,20.0,8.0,8.87,1.7739999999999998
5977.0,Manuel Dalton,1496.0,yes,17.0,15.0,16.76,3.3520000000000003
1201.0,Kimberly Riley,644.0,yes,13.0,16.0,19.11,3.822
8086.0,Annette Boyle,3138.0,yes,16.0,16.0,14.01,2.802
367.0,James James MD,4658.0,yes,8.0,10.0,13.32,2.664
5591.0,Phillip Yates,125.0,yes,13.0,25.0,37.22,7.444
7998.0,Kevin Mckinney,4896.0,yes,6.0,9.0,9.7,1.94
6086.0,Nicholas Foster,582.0,yes,21.0,12.0,12.59,2.518
6661.0,Brittney Andersen,212.0,yes,10.0,16.0,11.12,2.2239999999999998
2738.0,John Nichols,4902.0,yes,14.0,11.0,15.24,3.048
4936.0,Steven Gomez,1688.0,yes,12.0,17.0,13.39,2.678
7534.0,Alexis Erickson,3978.0,yes,5.0,27.0,37.36,7.4719999999999995
7002.0,Michael Booker,3742.0,yes,17.0,22.0,15.31,3.0620000000000003
7607.0,Michelle Torres,298.0,yes,13.0,13.0,14.67,2.934
6791.0,David Schroeder,2282.0,yes,6.0,9.0,9.76,1.952
3507.0,Angela Adams,1157.0,yes,13.0,19.0,25.88,5.176
5646.0,Tina Rodriguez,342.0,yes,13.0,30.0,15.42,3.084
4602.0,Stephanie Downs,405.0,yes,23.0,23.0,29.96,5.992
5756.0,Jessica Lutz,1598.0,yes,8.0,24.0,34.48,6.895999999999999
8586.0,Jessica Smith,1656.0,yes,7.0,5.0,3.92,0.784
9643.0,Sarah Smith,943.0,yes,15.0,11.0,7.95,1.59
4895.0,Hannah Walker,3855.0,yes,17.0,19.0,25.54,5.108
405.0,Karen Sosa,4145.0,yes,13.0,17.0,19.76,3.9520000000000004
6438.0,Blake Vaughn,1761.0,yes,12.0,17.0,15.62,3.1239999999999997
903.0,Emily Oconnell,448.0,yes,5.0,30.0,44.15,8.83
8483.0,Michele Harris,1817.0,yes,5.0,11.0,12.72,2.544
3482.0,Mark Freeman,1325.0,yes,16.0,8.0,5.31,1.0619999999999998
3281.0,Shaun Hammond,2205.0,yes,13.0,13.0,12.25,2.45
3149.0,Theresa Kidd,3553.0,yes,18.0,13.0,18.13,3.626
7743.0,Joshua Lindsey,194.0,yes,5.0,17.0,7.49,1.498
1585.0,Crystal Hall,213.0,yes,21.0,23.0,31.7,6.34
9596.0,Shannon Munoz,3307.0,yes,23.0,23.0,33.75,6.75
1073.0,Steven Johnson,154.0,yes,15.0,28.0,26.44,5.288
1266.0,Jared Rollins,4050.0,yes,12.0,28.0,21.39,4.2780000000000005
9961.0,Amanda Warner,3478.0,yes,13.0,7.0,8.55,1.7100000000000002
4495.0,Kelly Warner,2570.0,yes,17.0,7.0,8.17,1.634
7304.0,Denise Anderson PhD,1384.0,yes,19.0,22.0,24.78,4.956
7667.0,Matthew Rodgers,3087.0,yes,19.0,9.0,9.98,1.996
2105.0,Elizabeth Rasmussen,2723.0,yes,10.0,21.0,20.86,4.172
1737.0,Brian Lopez,2260.0,yes,10.0,17.0,24.97,4.994
8032.0,Claire Aguilar,2759.0,yes,13.0,17.0,14.82,2.964
7001.0,Sara Howard,3136.0,yes,22.0,19.0,16.51,3.3020000000000005
5779.0,Jermaine Cooley,3792.0,yes,16.0,22.0,23.47,4.694
9924.0,Amy Lewis,2960.0,yes,17.0,18.0,18.07,3.614
2693.0,Erika Riddle,311.0,yes,16.0,6.0,8.82,1.764
5507.0,Adam Trujillo,1659.0,yes,21.0,19.0,23.62,4.724
7256.0,Laurie Schwartz,1402.0,yes,21.0,24.0,0.51,0.10200000000000001
7554.0,Sean Singh,2283.0,yes,13.0,23.0,19.32,3.864
9300.0,Latasha Phelps,3475.0,yes,11.0,23.0,26.22,5.244
3802.0,Adam Campbell,354.0,yes,18.0,7.0,4.34,0.868
6401.0,Richard Sullivan,3226.0,yes,24.0,23.0,26.69,5.338
7979.0,Molly Hall,742.0,yes,9.0,15.0,10.54,2.1079999999999997
300.0,Susan Avery,4591.0,yes,22.0,20.0,28.61,5.7219999999999995
6439.0,Kyle Howard,2120.0,yes,19.0,5.0,6.14,1.228
2043.0,Tiffany Bradley,366.0,yes,10.0,30.0,23.2,4.64
9153.0,Amanda Cox,3097.0,yes,18.0,24.0,26.51,5.3020000000000005
6588.0,Nathan Robertson,3133.0,yes,11.0,30.0,28.53,5.706
1575.0,Cheryl Coleman,2861.0,yes,15.0,25.0,23.2,4.64
8128.0,Jason Evans,4324.0,yes,19.0,14.0,18.45,3.69
8936.0,Amber Bass,4100.0,yes,18.0,7.0,10.15,2.0300000000000002
357.0,Jeffrey Long,1690.0,yes,19.0,10.0,13.83,2.766
4721.0,Monica Nash,1911.0,yes,9.0,10.0,12.25,2.45
4455.0,Jesse Elliott,4109.0,yes,22.0,12.0,12.85,2.57
5594.0,Jonathan Gordon,1290.0,yes,15.0,20.0,12.01,2.402
5384.0,Stephanie Erickson,4771.0,yes,19.0,6.0,5.94,1.1880000000000002
4222.0,Jennifer Roberts,722.0,yes,6.0,25.0,26.28,5.256
9189.0,Michelle Oneill,4983.0,yes,16.0,15.0,20.5,4.1
1484.0,Christopher Rollins,4111.0,yes,22.0,6.0,7.81,1.5619999999999998
2656.0,Phillip Kane,1291.0,yes,16.0,8.0,3.37,0.674
594.0,Jacqueline Brown,3024.0,yes,13.0,24.0,29.92,5.984
8063.0,Joseph Kerr,2095.0,yes,21.0,7.0,8.96,1.7920000000000003
4440.0,James Clayton,4483.0,yes,6.0,8.0,5.41,1.082
4446.0,Jimmy Silva,2239.0,yes,21.0,6.0,8.73,1.746
4724.0,Debbie Fisher,553.0,yes,22.0,8.0,5.88,1.176
3338.0,Jose Wagner,2460.0,yes,22.0,28.0,40.32,8.064
9265.0,Matthew Frey,3513.0,yes,19.0,17.0,23.11,4.622
5971.0,Amber Johnson,4801.0,yes,10.0,5.0,4.12,0.8240000000000001
4595.0,John Matthews,2999.0,yes,14.0,23.0,4.6,0.9199999999999999
6817.0,Phillip Lopez,910.0,yes,11.0,12.0,12.87,2.574
8295.0,Rhonda Smith,1899.0,yes,18.0,6.0,5.6,1.1199999999999999
6735.0,Monique Evans,894.0,yes,15.0,18.0,20.16,4.032
3435.0,Michael Chung,769.0,yes,13.0,13.0,18.4,3.6799999999999997
7078.0,Karen Rosales,1533.0,yes,15.0,6.0,5.74,1.1480000000000001
8401.0,Bruce Zuniga,1669.0,yes,14.0,11.0,6.39,1.278
841.0,April Kelly,3055.0,yes,16.0,20.0,28.96,5.792
3800.0,Sarah Copeland,1033.0,yes,14.0,11.0,14.19,2.838
4664.0,Laura Foster,3996.0,yes,5.0,6.0,7.18,1.436
5705.0,Gail Delgado,1857.0,yes,9.0,13.0,17.94,3.588
4198.0,Garrett Mcdonald,1080.0,yes,5.0,27.0,32.42,6.484
6171.0,Alexandra Thomas,4488.0,yes,6.0,29.0,37.63,7.526000000000001
1706.0,Jessica Lee,294.0,yes,19.0,30.0,18.94,3.7880000000000003
7762.0,Monica Martinez,4348.0,yes,21.0,17.0,24.24,4.848
4335.0,Tammie Lopez,2506.0,yes,20.0,22.0,32.02,6.404000000000001
91.0,James Chambers II,711.0,yes,10.0,18.0,19.71,3.942
1613.0,Frederick Gregory,4342.0,yes,13.0,15.0,19.24,3.848
2415.0,Katherine Andrews,154.0,yes,6.0,29.0,40.68,8.136
2784.0,Kelly Hanson,4628.0,yes,22.0,10.0,12.15,2.43
8657.0,Katie Simmons,3713.0,yes,24.0,28.0,39.59,7.918000000000001
778.0,Travis Barr,1852.0,yes,15.0,9.0,10.42,2.084
1664.0,Erin Johnson,4788.0,yes,17.0,19.0,20.81,4.162
2809.0,Jason Hooper,3476.0,yes,15.0,29.0,18.98,3.7960000000000003
1875.0,Erin Frazier,4590.0,yes,24.0,6.0,2.63,0.526
389.0,Denise Miles,3776.0,yes,17.0,18.0,23.88,4.776
6137.0,Julie Garner,4498.0,yes,8.0,27.0,26.12,5.224
8702.0,David Smith,4952.0,yes,8.0,27.0,21.19,4.238
2621.0,Jack Dunn,838.0,yes,8.0,19.0,22.94,4.588
3805.0,Robert Fuentes,1427.0,yes,5.0,8.0,7.15,1.4300000000000002
8682.0,Laura Meyer,869.0,yes,8.0,23.0,23.12,4.6240000000000006
2741.0,Sherry Gonzalez,3641.0,yes,7.0,16.0,16.35,3.2700000000000005
1547.0,John Bass,742.0,yes,11.0,11.0,8.34,1.668
7940.0,Tracy Hurst,713.0,yes,14.0,12.0,14.96,2.992
1450.0,Timothy Phelps,2940.0,yes,20.0,21.0,9.05,1.81
1453.0,John Baker,4705.0,yes,5.0,7.0,6.84,1.3679999999999999
9800.0,William Ortiz,3609.0,yes,24.0,9.0,11.58,2.316
3372.0,Shirley Mcgee,4685.0,yes,13.0,12.0,13.76,2.752
3343.0,Darrell Taylor,3662.0,yes,6.0,14.0,20.31,4.061999999999999
3710.0,Yvonne Montgomery,2201.0,yes,17.0,23.0,19.37,3.874
2512.0,Teresa Maxwell,1129.0,yes,16.0,22.0,18.17,3.6340000000000003
4079.0,James Gould,4666.0,yes,14.0,18.0,20.3,4.0600000000000005
2631.0,Joann Taylor,3947.0,yes,9.0,8.0,8.89,1.778
2197.0,Richard Rodriguez,1081.0,yes,24.0,22.0,29.85,5.970000000000001
2537.0,Jacob Bailey,678.0,yes,12.0,26.0,28.19,5.638
5116.0,Michael Thomas,2362.0,yes,24.0,23.0,8.3,1.6600000000000001
996.0,Christopher Pearson,4623.0,yes,12.0,8.0,9.19,1.8379999999999999
691.0,Rickey Booth,3015.0,yes,15.0,8.0,11.03,2.206
162.0,Susan Jennings,1671.0,yes,18.0,12.0,15.68,3.136
7350.0,Justin Lopez,4027.0,yes,8.0,13.0,10.47,2.0940000000000003
7670.0,Katie Lewis,3523.0,yes,6.0,17.0,15.85,3.17
7872.0,Katelyn Stevens,2301.0,yes,14.0,19.0,26.88,5.3759999999999994
8229.0,David Valencia,638.0,yes,20.0,8.0,11.84,2.368
9914.0,Maria Chase,1275.0,yes,12.0,27.0,26.35,5.2700000000000005
8880.0,Jessica Barnett,4582.0,yes,14.0,8.0,5.42,1.084
2772.0,Daniel Hensley,4078.0,yes,18.0,10.0,14.93,2.9859999999999998
8208.0,Robert Sanchez,2384.0,yes,22.0,9.0,13.39,2.678
7841.0,Sara Warren,2050.0,yes,15.0,19.0,27.93,5.586
3020.0,Kristen Carlson,4145.0,yes,10.0,9.0,3.97,0.794
1841.0,Jesus Erickson,2025.0,yes,22.0,19.0,22.45,4.49
327.0,Robert Krause,4656.0,yes,20.0,28.0,41.28,8.256
9376.0,Mitchell Avila,2761.0,yes,13.0,29.0,40.57,8.114
5381.0,Tina James,2087.0,yes,21.0,28.0,28.26,5.652
827.0,Michael Thompson,1179.0,yes,13.0,27.0,35.75,7.15
4586.0,James Ford,2535.0,yes,14.0,27.0,21.27,4.254
6463.0,Sarah Jordan,1213.0,yes,14.0,14.0,18.55,3.71
5605.0,William Webb,4961.0,yes,21.0,10.0,6.26,1.252
8272.0,Danielle Reynolds,3750.0,yes,21.0,5.0,6.3,1.26
9535.0,Matthew Gentry,1597.0,yes,13.0,30.0,39.49,7.898000000000001
3335.0,Erica Lyons,1126.0,yes,7.0,16.0,19.31,3.8619999999999997
935.0,Patrick Shields,753.0,yes,16.0,6.0,4.96,0.992
6946.0,Jacqueline Rodriguez,2699.0,yes,12.0,10.0,10.36,2.072
422.0,Robert Kelley,3345.0,yes,21.0,16.0,21.95,4.39
6401.0,Jessica Hansen,4504.0,yes,9.0,29.0,34.01,6.802
7701.0,Keith Gentry,4098.0,yes,7.0,13.0,4.77,0.954
9527.0,Mary Christensen,2393.0,yes,21.0,8.0,2.5,0.5
8964.0,Hannah Glover,2276.0,yes,21.0,17.0,20.84,4.168
3074.0,Jessica Edwards,1801.0,yes,14.0,7.0,9.81,1.9620000000000002
2400.0,Andrea Jordan,1708.0,yes,15.0,30.0,15.7,3.1399999999999997
5983.0,Travis Knight,4302.0,yes,20.0,28.0,37.61,7.522
3500.0,Catherine Rojas,2005.0,yes,8.0,29.0,40.15,8.03
5399.0,Christina Taylor,1617.0,yes,24.0,13.0,17.94,3.588
5960.0,Thomas Brown,87.0,yes,16.0,25.0,31.48,6.296
2586.0,Angela Farrell,2716.0,yes,11.0,19.0,9.15,1.83
2182.0,Ashley Shea,17.0,yes,21.0,12.0,13.01,2.602
1669.0,Jessica Fields,3763.0,yes,6.0,17.0,23.76,4.752000000000001
344.0,William Walker,4587.0,yes,5.0,18.0,19.2,3.84
3135.0,Theresa Horton,1944.0,yes,12.0,11.0,8.25,1.65
3449.0,Wayne Jacobs,3779.0,yes,6.0,7.0,5.65,1.1300000000000001
4248.0,James Roberts,1539.0,yes,14.0,8.0,11.94,2.388
5096.0,Katherine Hawkins,796.0,yes,13.0,20.0,28.22,5.644
2141.0,Cory Ward,3216.0,yes,14.0,23.0,31.92,6.384
1476.0,Anthony Willis,354.0,yes,24.0,12.0,11.1,2.2199999999999998
9779.0,Vanessa Fleming,419.0,yes,8.0,19.0,5.03,1.006
2153.0,Jonathan Tucker,4464.0,yes,24.0,7.0,7.19,1.4380000000000002
5202.0,Richard Gross,3735.0,yes,14.0,17.0,19.2,3.84
5272.0,Michael Allen,1982.0,yes,16.0,14.0,19.95,3.9899999999999998
3054.0,Willie Jordan,1066.0,yes,13.0,22.0,27.07,5.414
1047.0,Dana Scott,4590.0,yes,6.0,18.0,17.7,3.54
4379.0,Tina Burke,3188.0,yes,22.0,9.0,13.06,2.612
5783.0,Ricky Hart,4793.0,yes,15.0,15.0,15.4,3.08
8792.0,Darren Smith,2603.0,yes,23.0,20.0,26.29,5.258
8452.0,Jordan Sandoval,4616.0,yes,24.0,8.0,6.41,1.282
4174.0,Alice Mcgrath,3330.0,yes,16.0,11.0,11.95,2.3899999999999997
2679.0,Bradley Gonzalez,348.0,yes,15.0,5.0,1.67,0.33399999999999996
5238.0,Michelle Gutierrez,1193.0,yes,6.0,7.0,3.2,0.64
225.0,Jessica Davidson,3712.0,yes,12.0,27.0,26.05,5.21
3454.0,Justin Sandoval,4054.0,yes,23.0,17.0,19.83,3.9659999999999997
2936.0,Jeffrey Pennington,327.0,yes,18.0,28.0,13.66,2.732
7349.0,George Greer,3474.0,yes,15.0,28.0,36.58,7.316
626.0,Justin Curry,4929.0,yes,21.0,16.0,12.53,2.506
866.0,Dr. April Heath,2721.0,yes,6.0,21.0,25.06,5.012
228.0,William Miller,4616.0,yes,16.0,25.0,26.71,5.3420000000000005
9203.0,Jacqueline Herman,2158.0,yes,19.0,15.0,16.04,3.2079999999999997
8398.0,Eric Fuentes,2821.0,yes,12.0,26.0,36.19,7.2379999999999995
5836.0,Bradley Murray,981.0,yes,24.0,25.0,13.99,2.798
630.0,David Edwards,817.0,yes,17.0,26.0,32.44,6.4879999999999995
5533.0,Gary Lawson,702.0,yes,5.0,25.0,6.34,1.268
9394.0,John Vance,1038.0,yes,20.0,6.0,4.97,0.994
7736.0,Lindsay Bell,3044.0,yes,5.0,17.0,14.32,2.864
3206.0,Denise Bell,1750.0,yes,15.0,24.0,25.87,5.174
